model,condition,file,target_name,status,robust_stable,interval_empty,contains_default,empty_reason,witness_alpha,validation_passed,category
llava16,short32,deviled_eggs_eval_044.jpg,deviled eggs,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,deviled_eggs_eval_044.jpg,Deviled eggs,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,deviled_eggs_eval_045.jpg,deviled eggs,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,deviled_eggs_eval_045.jpg,Deviled eggs,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,donuts_eval_027.jpg,donuts,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,donuts_eval_027.jpg,Donuts,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,donuts_eval_030.jpg,donuts,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,donuts_eval_030.jpg,Donuts,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,dumplings_eval_029.jpg,dumplings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,dumplings_eval_029.jpg,Dumplings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,dumplings_eval_037.jpg,dumplings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,dumplings_eval_037.jpg,Dumplings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,eggs_benedict_eval_035.jpg,eggs benedict,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,eggs_benedict_eval_035.jpg,Eggs benedict,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,eggs_benedict_eval_039.jpg,eggs benedict,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,eggs_benedict_eval_039.jpg,Eggs benedict,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,falafel_eval_028.jpg,falafel,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,falafel_eval_028.jpg,Falafel,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,falafel_eval_047.jpg,falafel,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,falafel_eval_047.jpg,Falafel,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,filet_mignon_eval_026.jpg,filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,filet_mignon_eval_026.jpg,Filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,filet_mignon_eval_046.jpg,filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,filet_mignon_eval_046.jpg,Filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fish_and_chips_eval_026.jpg,fish and chips,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fish_and_chips_eval_026.jpg,Fish and chips,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fish_and_chips_eval_044.jpg,fish and chips,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fish_and_chips_eval_044.jpg,Fish and chips,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,foie_gras_eval_029.jpg,foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,foie_gras_eval_029.jpg,Foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,foie_gras_eval_037.jpg,foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,foie_gras_eval_037.jpg,Foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,french_fries_eval_034.jpg,french fries,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,french_fries_eval_034.jpg,French fries,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,french_fries_eval_042.jpg,french fries,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,french_fries_eval_042.jpg,French fries,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fried_rice_eval_026.jpg,fried rice,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fried_rice_eval_026.jpg,Fried rice,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fried_rice_eval_034.jpg,fried rice,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,fried_rice_eval_034.jpg,Fried rice,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,garlic_bread_eval_039.jpg,garlic bread,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,garlic_bread_eval_039.jpg,Garlic bread,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,garlic_bread_eval_044.jpg,garlic bread,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,garlic_bread_eval_044.jpg,Garlic bread,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,greek_salad_eval_032.jpg,greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,greek_salad_eval_032.jpg,Greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,greek_salad_eval_045.jpg,greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,greek_salad_eval_045.jpg,Greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,gyoza_eval_024.jpg,gyoza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,gyoza_eval_024.jpg,Gyoza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,gyoza_eval_041.jpg,gyoza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,gyoza_eval_041.jpg,Gyoza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,hot_dog_eval_030.jpg,hot dog,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,hot_dog_eval_030.jpg,Hot dog,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,hot_dog_eval_040.jpg,hot dog,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,hot_dog_eval_040.jpg,Hot dog,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,huevos_rancheros_eval_025.jpg,huevos rancheros,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,huevos_rancheros_eval_025.jpg,Huevos rancheros,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,huevos_rancheros_eval_032.jpg,huevos rancheros,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,huevos_rancheros_eval_032.jpg,Huevos rancheros,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,macarons_eval_044.jpg,macarons,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,macarons_eval_044.jpg,Macarons,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,macarons_eval_047.jpg,macarons,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,macarons_eval_047.jpg,Macarons,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,onion_rings_eval_038.jpg,onion rings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,onion_rings_eval_038.jpg,Onion rings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,onion_rings_eval_047.jpg,onion rings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,onion_rings_eval_047.jpg,Onion rings,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,oysters_eval_026.jpg,oysters,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,oysters_eval_026.jpg,Oysters,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,oysters_eval_038.jpg,oysters,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,oysters_eval_038.jpg,Oysters,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pad_thai_eval_025.jpg,pad thai,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pad_thai_eval_025.jpg,Pad thai,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pad_thai_eval_034.jpg,pad thai,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pad_thai_eval_034.jpg,Pad thai,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,paella_eval_028.jpg,paella,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,paella_eval_028.jpg,Paella,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,paella_eval_045.jpg,paella,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,paella_eval_045.jpg,Paella,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pancakes_eval_039.jpg,pancakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pancakes_eval_039.jpg,Pancakes,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,pancakes_eval_040.jpg,pancakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pancakes_eval_040.jpg,Pancakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,panna_cotta_eval_032.jpg,panna cotta,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,panna_cotta_eval_032.jpg,Panna cotta,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,panna_cotta_eval_042.jpg,panna cotta,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,panna_cotta_eval_042.jpg,Panna cotta,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,peking_duck_eval_025.jpg,peking duck,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,peking_duck_eval_025.jpg,Peking duck,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,peking_duck_eval_031.jpg,peking duck,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,peking_duck_eval_031.jpg,Peking duck,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pho_eval_034.jpg,pho,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pho_eval_034.jpg,Pho,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pho_eval_040.jpg,pho,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pho_eval_040.jpg,Pho,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pizza_eval_040.jpg,pizza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pizza_eval_040.jpg,Pizza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pizza_eval_046.jpg,pizza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,pizza_eval_046.jpg,Pizza,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,poutine_eval_028.jpg,poutine,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,poutine_eval_028.jpg,Poutine,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
llava16,short32,poutine_eval_036.jpg,poutine,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,poutine_eval_036.jpg,Poutine,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,prime_rib_eval_029.jpg,prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,prime_rib_eval_029.jpg,Prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,prime_rib_eval_038.jpg,prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,prime_rib_eval_038.jpg,Prime rib,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,ramen_eval_029.jpg,ramen,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,ramen_eval_029.jpg,Ramen,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,ramen_eval_046.jpg,ramen,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,ramen_eval_046.jpg,Ramen,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,red_velvet_cake_eval_038.jpg,red velvet cake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,red_velvet_cake_eval_038.jpg,Red velvet cake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,red_velvet_cake_eval_042.jpg,red velvet cake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,red_velvet_cake_eval_042.jpg,Red velvet cake,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,risotto_eval_026.jpg,risotto,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,risotto_eval_026.jpg,Risotto,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,risotto_eval_034.jpg,risotto,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,risotto_eval_034.jpg,Risotto,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sashimi_eval_025.jpg,sashimi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sashimi_eval_025.jpg,Sashimi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sashimi_eval_032.jpg,sashimi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sashimi_eval_032.jpg,Sashimi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_bolognese_eval_041.jpg,spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_bolognese_eval_041.jpg,Spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_bolognese_eval_045.jpg,spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_bolognese_eval_045.jpg,Spaghetti bolognese,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_carbonara_eval_027.jpg,spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_carbonara_eval_027.jpg,Spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_carbonara_eval_041.jpg,spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,spaghetti_carbonara_eval_041.jpg,Spaghetti carbonara,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,steak_eval_024.jpg,steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,steak_eval_024.jpg,Steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,steak_eval_036.jpg,steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,steak_eval_036.jpg,Steak,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sushi_eval_039.jpg,sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sushi_eval_039.jpg,Sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sushi_eval_047.jpg,sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,sushi_eval_047.jpg,Sushi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,takoyaki_eval_031.jpg,takoyaki,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,takoyaki_eval_031.jpg,Takoyaki,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,takoyaki_eval_040.jpg,takoyaki,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,takoyaki_eval_040.jpg,Takoyaki,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,tiramisu_eval_036.jpg,tiramisu,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,tiramisu_eval_036.jpg,Tiramisu,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,tiramisu_eval_044.jpg,tiramisu,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,tiramisu_eval_044.jpg,Tiramisu,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,waffles_eval_027.jpg,waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,waffles_eval_027.jpg,Waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,waffles_eval_040.jpg,waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
llava16,short32,waffles_eval_040.jpg,Waffles,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beef_carpaccio_eval_025.jpg,beef carpaccio,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beef_carpaccio_eval_025.jpg,Beef carpaccio,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beef_carpaccio_eval_033.jpg,beef carpaccio,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beef_carpaccio_eval_033.jpg,Beef carpaccio,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beef_tartare_eval_024.jpg,beef tartare,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,beef_tartare_eval_024.jpg,Beef tartare,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,beef_tartare_eval_042.jpg,beef tartare,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,beef_tartare_eval_042.jpg,Beef tartare,ok,False,True,False,incompatible_constraints,,,unstable_across_seeds
q9b,original,beet_salad_eval_025.jpg,beet salad,ok,True,False,False,,0.6354515050167224,True,nonempty_not_at_default
q9b,original,beet_salad_eval_025.jpg,Beet salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beet_salad_eval_033.jpg,beet salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beet_salad_eval_033.jpg,Beet salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beignets_eval_025.jpg,beignets,ok,True,False,True,,2.0277777777777777,True,nonempty_contains_default
q9b,original,beignets_eval_025.jpg,Beignets,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beignets_eval_038.jpg,beignets,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,beignets_eval_038.jpg,Beignets,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,caesar_salad_eval_037.jpg,caesar salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,caesar_salad_eval_037.jpg,Caesar salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,caesar_salad_eval_044.jpg,caesar salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,caesar_salad_eval_044.jpg,Caesar salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,cannoli_eval_026.jpg,cannoli,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,cannoli_eval_026.jpg,Cannoli,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,cannoli_eval_032.jpg,cannoli,ok,True,False,True,,2.0,True,nonempty_contains_default
q9b,original,cannoli_eval_032.jpg,Cannoli,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,ceviche_eval_025.jpg,ceviche,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,ceviche_eval_025.jpg,Ceviche,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,ceviche_eval_030.jpg,ceviche,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,ceviche_eval_030.jpg,Ceviche,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,clam_chowder_eval_028.jpg,clam chowder,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,clam_chowder_eval_028.jpg,Clam chowder,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,clam_chowder_eval_036.jpg,clam chowder,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,clam_chowder_eval_036.jpg,Clam chowder,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,club_sandwich_eval_027.jpg,club sandwich,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,club_sandwich_eval_027.jpg,Club sandwich,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,club_sandwich_eval_028.jpg,club sandwich,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,club_sandwich_eval_028.jpg,Club sandwich,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,crab_cakes_eval_026.jpg,crab cakes,ok,True,False,False,,3.142857142857143,True,nonempty_not_at_default
q9b,original,crab_cakes_eval_026.jpg,Crab cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,crab_cakes_eval_044.jpg,crab cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,crab_cakes_eval_044.jpg,Crab cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,creme_brulee_eval_028.jpg,creme brulee,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,creme_brulee_eval_028.jpg,Creme brulee,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,creme_brulee_eval_032.jpg,creme brulee,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,creme_brulee_eval_032.jpg,Creme brulee,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,croque_madame_eval_025.jpg,croque madame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,croque_madame_eval_025.jpg,Croque madame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,croque_madame_eval_039.jpg,croque madame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,croque_madame_eval_039.jpg,Croque madame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,cup_cakes_eval_032.jpg,cup cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,cup_cakes_eval_032.jpg,Cup cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,cup_cakes_eval_038.jpg,cup cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,cup_cakes_eval_038.jpg,Cup cakes,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,deviled_eggs_eval_044.jpg,deviled eggs,ok,True,False,False,,1.4805194805194803,True,nonempty_not_at_default
q9b,original,deviled_eggs_eval_044.jpg,Deviled eggs,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,deviled_eggs_eval_045.jpg,deviled eggs,ok,False,False,True,,2.25,,unstable_across_seeds
q9b,original,deviled_eggs_eval_045.jpg,Deviled eggs,ok,True,False,False,,,,nonempty_not_at_default
q9b,original,edamame_eval_028.jpg,edamame,ok,True,False,True,,2.0,True,nonempty_contains_default
q9b,original,edamame_eval_028.jpg,Edamame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,edamame_eval_041.jpg,edamame,ok,True,False,True,,2.0,True,nonempty_contains_default
q9b,original,edamame_eval_041.jpg,Edamame,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,escargots_eval_040.jpg,escargots,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,escargots_eval_040.jpg,Escargots,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,escargots_eval_047.jpg,escargots,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,escargots_eval_047.jpg,Escargots,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,filet_mignon_eval_026.jpg,filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,filet_mignon_eval_026.jpg,Filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,filet_mignon_eval_046.jpg,filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,filet_mignon_eval_046.jpg,Filet mignon,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,foie_gras_eval_029.jpg,foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,foie_gras_eval_029.jpg,Foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,foie_gras_eval_037.jpg,foie gras,ok,True,False,False,,2.7727272727272725,True,nonempty_not_at_default
q9b,original,foie_gras_eval_037.jpg,Foie gras,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,french_fries_eval_034.jpg,french fries,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,french_fries_eval_034.jpg,French fries,ok,True,False,False,,2.666666666666667,True,nonempty_not_at_default
q9b,original,french_fries_eval_042.jpg,french fries,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,french_fries_eval_042.jpg,French fries,ok,False,False,False,,,,unstable_across_seeds
q9b,original,fried_rice_eval_026.jpg,fried rice,ok,True,False,False,,0.14285714285714285,True,nonempty_not_at_default
q9b,original,fried_rice_eval_026.jpg,Fried rice,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,fried_rice_eval_034.jpg,fried rice,ok,True,False,False,,0.25,True,nonempty_not_at_default
q9b,original,fried_rice_eval_034.jpg,Fried rice,ok,True,False,True,,2.25,True,nonempty_contains_default
q9b,original,frozen_yogurt_eval_033.jpg,frozen yogurt,ok,True,False,True,,0.8909774436090225,True,nonempty_contains_default
q9b,original,frozen_yogurt_eval_033.jpg,Frozen yogurt,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,frozen_yogurt_eval_038.jpg,frozen yogurt,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,frozen_yogurt_eval_038.jpg,Frozen yogurt,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,gnocchi_eval_035.jpg,gnocchi,ok,True,False,True,,2.111111111111111,True,nonempty_contains_default
q9b,original,gnocchi_eval_035.jpg,Gnocchi,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,gnocchi_eval_037.jpg,gnocchi,ok,True,False,True,,1.5,True,nonempty_contains_default
q9b,original,gnocchi_eval_037.jpg,Gnocchi,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,greek_salad_eval_032.jpg,greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,greek_salad_eval_032.jpg,Greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,greek_salad_eval_045.jpg,greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,greek_salad_eval_045.jpg,Greek salad,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,hamburger_eval_039.jpg,hamburger,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,hamburger_eval_039.jpg,Hamburger,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,hamburger_eval_044.jpg,hamburger,ok,True,True,False,incompatible_constraints,,,empty_constraints_incompatible
q9b,original,hamburger_eval_044.jpg,Hamburger,ok,True,True,False,target_outside_support,,,empty_target_outside_support
q9b,original,hot_and_sour_soup_eval_032.jpg,hot and sour soup,ok,True,True,False,target_outside_support,,,empty_target_outside_support
