acc_direct,acc_method,alpha,cross_hi,cross_lo,crossing,dconf_all,dece,ece_direct,ece_method,model,n,stratum
0.1787709497206704,0.21973929236499068,0.5,,,,0.19854660581943043,0.12484787967839939,0.26256484829680216,0.38741272797520154,q4b,537,low_acc
0.1787709497206704,0.24208566108007448,1.0,,,,0.26017633376008303,0.16671723891847406,0.26256484829680216,0.4292820872152762,q4b,537,low_acc
0.1787709497206704,0.24953445065176907,2.0,,,,0.3546733706495837,0.2493376570235195,0.26256484829680216,0.5119025053203217,q4b,537,low_acc
0.8900709219858156,0.8865248226950354,0.5,,,,0.15507165810212176,-0.1312139212609606,0.2558200257625563,0.12460610450159572,q4b,564,high_acc
0.8900709219858156,0.874113475177305,1.0,,,,0.18034431869362264,-0.144745621301815,0.2558200257625563,0.11107440446074128,q4b,564,high_acc
0.8900709219858156,0.8563829787234043,2.0,,,,0.21961133216395445,-0.15003781794761936,0.2558200257625563,0.10578220781493694,q4b,564,high_acc
,,0.5,0.6288817678804774,0.49807989317833945,0.5657795984849119,,,,,q4b_class_crossing,50,both
,,1.0,0.6655077038269415,0.5049295075201573,0.5854878533190219,,,,,q4b_class_crossing,50,both
,,2.0,0.6857001042979394,0.529876393691568,0.6099971149382577,,,,,q4b_class_crossing,50,both
