A_max,A_min,fit_at_Amax,fit_at_Amin,intercept,sign_reversal_in_range,slope,slope_ci_hi,slope_ci_lo,slope_se,weights
0.9183333333333333,0.16,-0.003165182236944602,0.014106376514350354,0.017750485613524675,True,-0.0227756818698395,-0.010972407079905913,-0.03457895665977309,0.006022189586101371,inverse_variance(FE)
0.9183333333333333,0.16,0.024759637475376767,-0.0002648954169834966,-0.005544796862404564,,0.03299938403388167,0.07352322320346055,-0.007524455135697224,0.020675807907481407,random_effects(DL)
